,question_id,answer_id,a_score_rel_q_score,answer_score,reputation,reply_by_author,len_answer_text,is_accepted
579,23102,23112,-53,0,14611.0,False,215,False
580,23106,36190454,-8,0,3178.0,False,65,False
581,23106,23121,-5,3,404.0,False,93,False
582,23106,5299265,-5,3,3053.0,False,93,False
583,23106,5299126,-6,2,2733.0,False,314,False
584,23106,4377373,-4,4,11323.0,False,827,False
585,23106,23300,-2,6,17111.0,False,228,True
586,23124,23131,2,3,240.0,False,98,False
587,23124,23227,1,2,54980.0,False,424,True
588,23124,23199,0,1,14395.0,False,105,False
589,56035960,67239339,0,0,11.0,False,696,False
590,56035960,56042011,1,1,116880.0,False,385,True
591,23166,23193,-38,16,45677.0,False,735,False
592,23166,3601898,-53,1,95972.0,False,63,False
593,23166,552452,-49,5,10071.0,False,85,False
594,23166,344119,-43,11,111.0,False,539,False
595,23166,196160,-50,4,1195.0,False,125,False
596,23166,62464,-49,5,,False,96,False
597,23166,23828,-33,21,16606.0,False,42,False
598,23166,23273,-50,4,52495.0,False,185,False
599,23166,23269,-49,5,,False,1046,False
600,23166,23203,-49,5,480242.0,False,262,False
601,23166,23198,-54,0,7733.0,False,162,False
602,23166,23188,-53,1,32303.0,False,126,False
603,23166,23185,-52,2,4067.0,False,454,False
604,23166,23184,-50,4,20111.0,False,179,False
605,23166,23179,-25,29,24896.0,False,176,True
606,23176,23192,-5,0,134360.0,False,128,False
607,23176,23187,-3,2,14395.0,False,159,False
608,23176,23183,-4,1,8436.0,False,565,False
609,23176,23182,-5,0,20843.0,False,494,False
610,23176,23181,-3,2,21216.0,False,254,True
611,23176,23177,-3,2,107303.0,False,118,False
612,23178,23194,6,7,62792.0,False,321,True
613,23178,23224,0,1,88348.0,False,84,False
614,23178,23202,0,1,24453.0,False,107,False
615,63222418,63222462,0,1,12390.0,False,70,True
616,23190,23226,-4,0,1058.0,False,350,False
617,23190,25002,-2,2,17071.0,False,806,True
618,23190,23442,-2,2,3789.0,False,119,False
619,23190,23282,-2,2,2885.0,False,1252,False
620,23190,23371,-4,0,3763.0,False,596,False
621,23190,23307,-4,0,5768.0,False,27,False
622,23190,23275,-4,0,45677.0,False,508,False
623,23190,23225,-4,0,27634.0,False,334,False
624,23190,23210,-4,0,27634.0,False,341,False
625,23190,23196,-4,0,480242.0,False,151,False
626,67224224,67224477,2,2,144272.0,False,449,True
627,23209,44886,1,2,1704.0,False,534,False
628,23209,26217,1,2,1545.0,False,832,False
629,23209,26180,-3,-2,14875.0,True,317,True
630,23209,23212,3,4,480242.0,False,367,False
631,23216,23229,-1,7,62792.0,False,195,True
632,23216,23232,3,11,22303.0,True,248,False
633,23216,23223,-3,5,480242.0,False,192,False
634,23217,23237,-17,1,63411.0,False,560,False
635,23217,23239,-18,0,9063.0,False,229,False
636,23217,23242,-13,5,20843.0,False,291,False
637,23217,32193,-16,2,8085.0,False,417,False
638,23217,43001,-18,0,1145.0,False,175,False
639,23217,23222,1,19,14611.0,False,305,True
640,23217,23466,-18,0,22414.0,False,453,False
641,23217,23342,-17,1,11262.0,False,582,False
642,23217,23365,-18,0,22414.0,False,369,False
643,23217,23244,-5,13,32474.0,False,770,False
644,25232056,25232470,2,29,323988.0,False,3959,True
645,25232056,25232069,-2,25,314779.0,False,602,False
646,23228,39385,-37,2,275.0,False,136,False
647,23228,23978,-31,8,113281.0,False,544,False
648,23228,23253,-40,-1,1058.0,False,415,False
649,23228,23348,-39,0,,False,313,False
650,23228,71027,-33,6,1019.0,False,376,False
651,23228,68990,-37,2,11054.0,False,359,False
652,23228,27029,-37,2,2189.0,False,100,False
653,23228,23248,-38,1,2349.0,False,264,False
654,23228,24147,-37,2,132733.0,False,333,False
655,23228,24143,-10,29,2682.0,False,1375,True
656,23228,24084,-37,2,480242.0,False,631,False
657,23228,24048,-35,4,113281.0,False,545,False
658,23228,24024,-38,1,6784.0,False,700,False
659,23228,24018,-41,-2,159468.0,False,91,False
660,23228,23426,-30,9,12593.0,False,180,False
661,23228,23798,-35,4,22265.0,False,163,False
662,23228,23256,10,49,480242.0,False,427,False
663,23228,23255,-37,2,62792.0,False,342,False
664,23228,23243,-37,2,54980.0,False,362,False
665,23228,23240,-38,1,27634.0,False,376,False
666,23228,23236,-36,3,11129.0,False,146,False
667,23228,23234,-34,5,107303.0,False,255,False
668,67232463,67232872,0,1,220.0,False,324,False
669,67232463,67233411,1,2,3151.0,False,1282,True
670,67232463,67233190,-1,0,304.0,False,95,False
671,23250,23264,-152,96,13310.0,False,231,False
672,23250,23502,-31,217,32780.0,False,841,True
673,23250,105016,-245,3,11485.0,False,396,False
674,23250,23306,-212,36,54980.0,False,945,False
675,23250,23435,-3,245,23284.0,False,2029,False
676,23250,2789224,-245,3,57445.0,False,248,False
677,23250,2182664,-248,0,192264.0,False,1728,False
678,23250,783345,-247,1,2342.0,False,320,False
679,23250,783056,-247,1,,False,137,False
680,23250,650055,-247,1,6983.0,False,761,False
681,23250,107010,-248,0,35869.0,False,92,False
682,23250,105112,-248,0,269308.0,False,234,False
683,23250,105015,-243,5,7395.0,False,176,False
684,23250,104938,-247,1,75264.0,False,1352,False
685,23250,70058,-247,1,111.0,False,232,False
686,23250,47397,-247,1,46684.0,False,145,False
687,23250,39993,-250,-2,40758.0,False,197,False
688,23250,28679,-244,4,741.0,False,684,False
689,23250,27246,-246,2,8263.0,False,281,False
690,23250,24003,-194,54,5247.0,False,333,False
691,23250,23520,-244,4,11047.0,False,323,False
692,23250,23340,-221,27,50949.0,False,73,False
693,23250,23323,-256,-8,14861.0,False,155,False
694,23250,23281,-241,7,3729.0,False,126,False
695,23250,23279,-248,0,2349.0,False,209,False
696,23250,23278,-247,1,17555.0,False,192,False
697,23250,23267,-237,11,9396.0,False,171,False
698,23250,23260,-245,3,73899.0,False,272,False
699,23250,23259,-247,1,14371.0,False,120,False
700,23250,23258,-243,5,14611.0,False,173,False
701,35793622,67239365,-5,0,125.0,False,457,False
702,35793622,35794243,-3,2,10998.0,False,303,True
703,23270,338002,-3,1,,False,300,False
704,23270,63571,-4,0,,False,377,False
705,23270,36667,-2,2,428.0,False,778,True
706,23270,23276,-6,-2,14611.0,False,245,False
707,23277,23693,-174,98,31843.0,False,1737,False
708,23277,54253067,-234,38,608.0,False,587,False
709,23277,23290,-112,160,480242.0,False,1212,True
710,23277,53437551,-271,1,1029.0,False,1210,False
711,23277,53093783,-271,1,3469.0,False,1659,False
712,23277,42581726,-261,11,1313.0,False,110,False
713,23277,216023,-270,2,46453.0,False,647,False
714,23277,23335,-246,26,,False,1879,False
715,23277,13600858,-196,76,1135.0,False,2115,False
716,23277,28306,-266,6,6784.0,False,2457,False
717,23277,23385,-267,5,32303.0,False,486,False
718,23277,389088,-268,4,38606.0,False,653,False
719,23277,28339,-269,3,6784.0,False,127,False
720,23277,25003,-259,13,1001.0,False,398,False
721,23277,23499,-264,8,18588.0,False,464,False
722,23277,23324,-259,13,33825.0,False,742,False
723,23277,23286,-223,49,73899.0,False,301,False
724,23287,66403796,-187,0,1429.0,False,174,False
725,23287,66934492,-187,0,75.0,False,454,False
726,23287,48862397,-180,7,2157.0,False,121,False
727,23287,242274,-183,4,33569.0,False,889,False
728,23287,52311990,-187,0,2669.0,False,29,False
729,23287,51410864,-187,0,437.0,False,48,False
730,23287,39263813,-186,1,1271.0,False,153,False
731,23287,830001,-169,18,6638.0,False,453,False
732,23287,37829365,-187,0,625.0,False,111,False
733,23287,36360681,-179,8,58358.0,False,66,False
734,23287,33854720,-187,0,724.0,False,303,False
735,23287,33609588,-186,1,31.0,False,73,False
736,23287,24714465,-187,0,3733.0,False,117,False
737,23287,23013770,-183,4,6373.0,False,1,False
738,23287,242189,-51,136,45514.0,False,1241,True
739,23287,23974478,-187,0,17.0,False,1,False
740,23287,22723233,-188,-1,38670.0,False,39,False
741,23287,412942,-45,142,187380.0,False,217,False
742,23287,21238400,-187,0,1145.0,False,113,False
743,23287,19848596,-188,-1,177.0,False,210,False
744,23287,16595283,-190,-3,2549.0,False,179,False
745,23287,9473540,-185,2,127.0,False,97,False
746,23287,7698513,-193,-6,1.0,False,1,False
747,23287,202429,-185,2,12071.0,False,491,False
748,23287,242331,-188,-1,8541.0,False,749,False
749,23287,242290,-183,4,496914.0,False,385,False
750,23287,31235,-189,-2,3183.0,False,465,False
751,23287,23333,-191,-4,507.0,False,235,False
752,23288,23294,-30,5,7733.0,False,108,False
753,23288,40342,-26,9,603.0,False,173,False
754,23288,23312,-32,3,14861.0,False,84,False
755,23288,23292,-2,33,11129.0,False,339,True
756,23310,23329,-1,5,2326.0,False,1162,False
757,23310,1204584,-6,0,,False,899,False
758,23310,968640,-5,1,11060.0,False,4462,False
759,23310,968410,2,8,25639.0,False,194,False
760,23310,346549,-3,3,934.0,False,2836,False
761,23310,313504,-6,0,103.0,False,338,False
762,23310,24597,-4,2,16835.0,False,126,False
763,23310,24594,-5,1,12807.0,False,306,False
764,23310,23430,-4,2,39546.0,False,274,False
765,23310,23408,-6,0,11811.0,False,344,False
766,23310,23393,-6,0,26583.0,False,217,False
767,23310,23353,18,24,50949.0,False,292,True
768,23310,23322,-6,0,32474.0,False,370,False
769,23310,23321,2,8,5163.0,False,200,False
770,23310,23316,-6,0,7733.0,False,218,False
771,23310,23314,-6,0,107303.0,False,124,False
772,810,818,-18,1,43255.0,True,355,False
773,810,870,-18,1,43255.0,True,465,False
774,810,829,-14,5,113281.0,False,1066,False
775,810,820,-14,5,166977.0,False,658,True
776,826,7842,-18,2,,False,819,False
777,826,97294,-8,12,28662.0,False,819,True
778,826,884,-16,4,1561.0,False,973,False
779,826,20701,-19,1,1058.0,False,709,False
780,826,97567,-19,1,13110.0,False,255,False
781,826,6458,-19,1,8502.0,False,19,False
782,826,840,-19,1,42113.0,True,623,False
783,826,834,-24,-4,12856.0,False,382,False
784,832,33140,-21,0,7710.0,False,425,False
785,832,36693733,-20,1,,False,54,False
786,832,837,-12,9,8502.0,True,299,True
787,832,80296,-21,0,17933.0,False,69,False
788,833,10437,-28,1,9115.0,False,525,False
789,833,38372873,-27,2,21.0,False,254,False
790,833,1620,-28,1,13365.0,False,163,False
791,833,838,-14,15,56986.0,False,199,True
792,833,6464596,-29,0,11.0,False,302,False
793,833,156759,-26,3,12593.0,False,451,False
794,833,156358,-28,1,,False,384,False
795,833,981,-29,0,265948.0,False,209,False
796,835,1281,-12,5,17207.0,False,325,False
797,835,2343524,-15,2,6851.0,False,238,False
798,835,1023,-11,6,9610.0,False,493,True
799,845,8741592,-136,7,87.0,False,275,False
800,845,8307897,-133,10,2269.0,False,171,False
801,845,887291,-132,11,2400.0,False,878,False
802,845,849,-66,77,11651.0,False,526,True
803,845,47571799,-142,1,13260.0,False,1680,False
804,845,29582806,-142,1,749.0,False,94,False
805,845,42756664,-141,2,4468.0,False,217,False
806,845,6083463,-108,35,84240.0,False,183,False
807,845,13385418,-139,4,197.0,False,245,False
808,845,27035,-133,10,3291.0,False,866,False
809,845,7866425,-134,9,109.0,False,76,False
810,23373,24068,-8,1,124983.0,False,126,False
811,23373,23425,-7,2,21216.0,False,266,False
812,23373,23406,13,22,5919.0,False,247,True
813,23382,23478,0,4,63465.0,False,371,False
814,23382,7525665,-4,0,9020.0,False,337,False
815,23382,66429,-3,1,10565.0,False,136,False
816,23382,23441,0,4,50949.0,False,242,True
817,23382,23479,-3,1,22414.0,False,408,False
818,23382,23474,-3,1,12032.0,False,725,False
819,23382,23419,-3,1,635.0,False,221,False
820,23382,23412,-3,1,12807.0,False,116,False
821,23382,23392,-3,1,3429.0,False,284,False
822,23382,23387,-2,2,165027.0,False,66,False
823,23382,23386,-2,2,35398.0,False,107,False
824,855,1120,-14,4,166977.0,False,828,False
825,855,858,-8,10,20440.0,False,193,True
826,855,102768,-13,5,7149.0,False,225,False
827,855,2307656,-16,2,5453.0,False,12,False
828,855,1123,-14,4,14412.0,False,125,False
829,855,859,-13,5,166977.0,False,271,False
830,23391,23505,-3,6,39201.0,False,2026,True
831,23391,234759,-8,1,11882.0,False,1039,False
832,23391,23463,-8,1,2897.0,False,506,False
833,23391,23457,-9,0,2885.0,False,717,False
834,23391,23423,-8,1,35.0,False,215,False
835,23391,23420,-8,1,50949.0,False,373,False
836,23391,23415,-8,1,5573.0,False,303,False
837,23391,23405,-10,-1,27799.0,False,145,False
838,23391,23403,-7,2,27634.0,False,447,False
839,871,531042,-337,56,1310.0,False,2005,False
840,871,6169247,-390,3,15901.0,False,3595,False
841,871,5246905,-391,2,1.0,False,224,False
842,871,43491,-371,22,2224.0,False,888,False
843,871,3998872,-392,1,15846.0,False,199,False
844,871,3737909,-385,8,1.0,False,1065,False
845,871,1560307,-391,2,12716.0,False,566,False
846,871,6582,-386,7,10376.0,False,312,False
847,871,3345344,-389,4,17294.0,False,797,False
848,871,910,-248,145,40451.0,False,1213,False
849,871,172269,-388,5,951.0,False,680,False
850,871,1245254,-389,4,172509.0,False,662,False
851,871,2240942,-390,3,4560.0,False,607,False
852,871,1994861,-392,1,64326.0,False,871,False
853,871,2710068,-392,1,1862.0,False,401,False
854,871,1558578,-382,11,15940.0,False,1637,False
855,871,2238465,-392,1,,False,162,False
856,871,2239475,-392,1,,False,910,False
857,871,875,155,548,166977.0,False,4515,True
858,871,1560184,-391,2,1802.0,False,2365,False
859,871,137069,-283,110,16084.0,False,1932,False
860,871,876,-367,26,20440.0,False,1269,False
861,871,162148,-378,15,6042.0,False,602,False
862,871,95553,-384,9,14731.0,False,338,False
863,871,35911,-390,3,152698.0,False,323,False
864,871,22658,-385,8,44788.0,False,291,False
865,871,22652,-387,6,184868.0,False,243,False
866,871,893,-387,6,113281.0,False,970,False
867,871,886,-388,5,1703.0,False,868,False
868,871,873,-339,54,7240.0,False,156,False
869,23399,23480,0,0,9278.0,False,229,False
870,23399,23432,4,4,35398.0,False,351,True
871,23399,23416,0,0,14861.0,False,388,False
872,23399,23413,1,1,62792.0,False,675,False
873,23402,18168199,-9,0,1119.0,False,163,False
874,23402,6441003,-5,4,6247.0,False,130,False
875,23402,31880,0,9,,False,318,False
876,23402,23417,-1,8,2064.0,False,201,True
877,879,67052160,-266,1,128.0,False,305,False
878,879,66762810,-267,0,11.0,False,19,False
879,879,60082753,-265,2,745.0,False,3387,False
880,879,574631,-261,6,633.0,False,192,False
881,879,881,-238,29,43521.0,True,458,False
882,879,9696799,-185,82,7907.0,False,150,False
883,879,7483,-206,61,14772.0,False,447,False
884,879,31429088,-267,0,89.0,False,273,False
885,879,49587783,-267,0,5742.0,False,151,False
886,879,885,69,336,166977.0,False,439,True
887,879,27588152,-258,9,618.0,False,181,False
888,879,2812176,-266,1,972.0,False,116,False
889,879,2034022,-266,1,27.0,False,208,False
890,879,897,-262,5,22414.0,False,289,False
891,879,896,-235,32,20440.0,False,577,False
892,879,880,-273,-6,20440.0,False,58,False
893,888,36131176,-402,1,116798.0,False,3274,False
894,888,890,-258,145,12856.0,False,357,True
895,888,2599,-323,80,34792.0,False,148,False
896,888,32886213,-401,2,21.0,False,494,False
897,888,22691,-377,26,10746.0,False,372,False
898,888,1058375,-365,38,3351.0,False,38,False
899,888,10799401,-401,2,5374.0,False,50,False
900,888,3209562,-392,11,21312.0,False,669,False
901,888,2801595,-400,3,5735.0,False,359,False
902,888,2801537,-402,1,8009.0,False,242,False
903,888,4172,-386,17,3500.0,False,225,False
904,888,515128,-384,19,337.0,False,140,False
905,888,224986,-393,10,70658.0,False,139,False
906,888,224920,-403,0,525.0,False,224,False
907,888,89699,-400,3,2251.0,False,287,False
908,888,81725,-394,9,10544.0,False,107,False
909,888,66572,-371,32,3918.0,False,137,False
910,888,28284,-392,11,7494.0,False,115,False
911,888,23359,-403,0,17.0,False,366,False
912,888,22695,-401,2,,False,633,False
913,888,22681,-399,4,42948.0,False,104,False
914,888,22675,-395,8,17497.0,False,599,False
915,888,13817,-402,1,2453.0,False,452,False
916,888,11956,-402,1,,False,93,False
917,888,3579,-403,0,1396.0,False,505,False
918,888,1758,-403,0,22414.0,False,232,False
919,888,1602,-387,16,97775.0,False,309,False
920,888,1587,-389,14,17787.0,False,316,False
921,888,891,-401,2,113281.0,False,57,False
922,888,889,-387,16,166977.0,False,153,False
923,904,52311670,-75,0,51395.0,False,107,False
924,904,343686,-67,8,2855.0,False,123,False
925,904,45979734,-75,0,916.0,False,69,False
926,904,911,-3,72,9396.0,False,68,True
927,904,9060345,-42,33,3376.0,False,587,False
928,904,32249676,-73,2,2235.0,False,200,False
929,904,30229247,-75,0,41.0,False,162,False
930,904,912,-58,17,12856.0,False,192,False
931,904,3725181,-68,7,71.0,False,560,False
932,904,22570418,-75,0,2921.0,False,60,False
933,904,67878,-67,8,5467.0,False,391,False
934,905,942,-7,6,4489.0,False,631,True
935,23439,1883423,0,1,11.0,False,777,False
936,23439,26325,0,1,328.0,True,1204,False
937,23439,25996,1,2,27048.0,False,240,False
938,23439,25901,-1,0,1378.0,False,107,False
939,23439,25899,0,1,40925.0,False,621,True
940,23446,28299550,-16,0,838.0,False,115,False
941,23446,10871709,-13,3,6171.0,False,402,False
942,23446,6011914,-13,3,1109.0,False,27,False
943,23446,289473,-13,3,60937.0,False,187,False
944,23446,23473,-8,8,39362.0,False,380,True
945,23448,31770859,-17,1,823.0,False,1314,False
946,23448,15983164,-12,6,456.0,False,1636,False
947,23448,14170839,-17,1,36.0,False,402,False
948,23448,282991,-5,13,34733.0,False,192,False
949,23448,24167,-9,9,17787.0,False,392,True
950,930,56179247,-44,0,1.0,False,47,False
951,930,20049,-40,4,7809.0,False,426,False
952,930,65774,-40,4,6210.0,False,154,False
953,930,940,-27,17,21897.0,False,70,False
954,930,951,-11,33,24433.0,False,139,True
955,930,12288220,-43,1,233.0,False,40,False
956,930,2369,-37,7,15969.0,False,66,False
957,930,1022,-32,12,11651.0,False,173,False
958,935,938,19,139,6613.0,True,315,True
959,935,2277307,-114,6,1295.0,False,255,False
960,935,104780,-117,3,53711.0,False,114,False
961,935,72132,-120,0,,False,398,False
962,935,943,-77,43,166977.0,False,1269,False
963,67236775,67237217,1,1,36.0,False,153,True
964,944,1114,-23,5,13526.0,False,1301,False
965,944,108550,-23,5,16219.0,False,2385,False
966,944,986,-25,3,60757.0,False,636,False
967,944,990,-27,1,43255.0,True,617,False
968,944,1016,-16,12,60757.0,False,245,True
969,23472,1644419,-1,0,5248.0,False,158,False
970,23472,25763,-1,0,1529.0,False,138,False
971,23472,23533,1,2,1606.0,False,1086,True
972,947,1025,-22,1,71047.0,False,151,False
973,947,1028,-16,7,,False,600,True
974,947,82335,-14,9,29192.0,False,394,False
975,23490,6605810,-48,1,6260.0,False,134,False
976,23490,2235377,-47,2,385.0,False,118,False
977,23490,2235283,-47,2,1.0,False,83,False
978,23490,1022839,-44,5,52400.0,False,1248,False
979,23490,388702,-39,10,211.0,False,46,False
980,23490,23939,-48,1,152698.0,False,883,False
981,23490,23644,-47,2,4883.0,False,154,False
982,23490,23605,-48,1,42113.0,False,1193,False
983,23490,23559,-48,1,11811.0,False,128,False
984,23490,23550,-35,14,2389.0,False,69,False
985,23490,23544,-48,1,2892.0,False,44,False
986,23490,23542,-48,1,1873.0,False,194,False
987,23490,23538,-48,1,167.0,False,737,False
988,23490,23531,-38,11,39644.0,False,750,False
989,23490,23526,-46,3,2389.0,False,34,False
990,23490,23516,-47,2,39201.0,False,619,False
991,23490,23514,-39,10,15969.0,False,152,False
992,23490,23508,-48,1,19743.0,False,93,False
993,23490,23507,-48,1,674.0,False,41,False
994,23490,23504,-44,5,26583.0,False,296,False
995,23490,23493,-46,3,3967.0,False,30,False
996,23490,23658,-2,47,40406.0,False,1066,True
997,23490,722974,-47,2,358.0,False,715,False
998,23490,723156,-48,1,19481.0,False,383,False
999,23490,723125,-44,5,8826.0,False,47,False
1000,23490,723089,-48,1,17591.0,False,74,False
1001,23490,641615,-48,1,6487.0,False,174,False
1002,23490,398075,-48,1,,False,47,False
1003,23490,388621,-48,1,12731.0,False,193,False
1004,23490,114343,-48,1,18984.0,False,132,False
1005,17796043,67239314,-56,0,170.0,False,358,False
1006,17796043,29500100,21,77,2911.0,False,1249,False
1007,17796043,57829269,-44,12,5629.0,False,1501,False
1008,17796043,52919246,-54,2,7876.0,False,165,False
1009,17796043,58256664,-51,5,1471.0,False,40,False
1010,17796043,17797641,-25,31,16539.0,False,238,True
1011,17796043,37494288,-54,2,105.0,False,345,False
1012,17796043,17802019,-51,5,15631.0,False,160,False
1013,972,64950870,-711,0,2585.0,False,166,False
1014,972,2982,299,1010,11581.0,False,869,True
1015,972,982,-691,20,12856.0,False,333,False
1016,972,24865663,-696,15,568.0,False,62,False
1017,972,28060251,-600,111,286899.0,False,3436,False
1018,972,45341362,-709,2,93.0,False,41,False
1019,972,43703054,-709,2,191.0,False,289,False
1020,972,8961717,-672,39,15252.0,False,1441,False
1021,972,34404761,-708,3,390.0,False,640,False
1022,972,32076685,-706,5,280.0,False,685,False
1023,972,24748849,-708,3,1477.0,False,324,False
1024,972,16240409,-702,9,19590.0,False,176,False
1025,972,959064,-610,101,10146.0,False,401,False
1026,972,9636303,-705,6,2581.0,False,71,False
1027,972,9041763,-706,5,5334.0,False,378,False
1028,972,22525,-709,2,1206.0,False,176,False
1029,972,4600,-703,8,13914.0,False,83,False
1030,23503,23628,1,1,61166.0,False,53,True
1031,23503,23534,0,0,24453.0,False,208,False
1032,23511,5009525,1,4,9405.0,False,236,True
1033,23511,155696,-1,2,,False,509,False
1034,23511,23557,-1,2,265958.0,False,1072,False
1035,23511,23523,0,3,39362.0,False,215,False
1036,1005,37042,54,303,,False,559,True
1037,1005,125383,-238,11,179940.0,False,279,False
1038,1005,12870763,-230,19,16193.0,False,3701,False
1039,1005,2163726,-248,1,3792.0,False,264,False
1040,1005,662081,-249,0,1481.0,False,98,False
1041,1005,9113,-246,3,152698.0,False,215,False
1042,1005,2930,-251,-2,4488.0,False,311,False
1043,1005,1065,-216,33,265948.0,False,92,False
1044,1005,1012,-242,7,205366.0,False,297,False
1045,1005,1006,-248,1,9396.0,False,321,False
1046,1010,2058,-26,2,10903.0,False,294,False
1047,1010,1093,-24,4,37890.0,False,838,False
1048,1010,1074,-16,12,60757.0,False,326,True
1049,21769206,67237277,0,0,491.0,False,177,False
1050,21769206,21769514,1,1,1068.0,False,154,True
1051,61729790,67237249,-5,0,378.0,False,1,False
1052,61729790,61730283,2,7,3256.0,False,244,True
1053,1024,1026,-14,8,113281.0,True,438,False
1054,1024,171170,-22,0,3954.0,False,101,True
1055,1033,65161079,-61,-1,491.0,False,232,False
1056,1033,48855469,-59,1,8438.0,False,188,False
1057,1033,142851,-57,3,7040.0,False,110,False
1058,1033,1257,-54,6,4489.0,False,692,False
1059,1033,49001745,-59,1,1281.0,False,126,False
1060,1033,1056,-22,38,113281.0,False,211,True
1061,1033,25498255,-57,3,15697.0,False,419,False
1062,1033,23872935,-58,2,87.0,False,56,False
1063,1033,17350045,-58,2,617.0,False,98,False
1064,1033,2056811,-51,9,5062.0,False,200,False
1065,1033,11717563,-57,3,658.0,False,19,False
1066,1033,7822524,-57,3,300.0,False,92,False
1067,1033,2056874,-57,3,22041.0,False,46,False
1068,1033,66140,-19,41,1191.0,False,742,False
1069,1033,1034,-49,11,265948.0,False,78,False
1070,23564,23643,5,17,2996.0,False,1671,True
1071,1037,1066,-29,8,9610.0,True,631,False
1072,1037,1039,-5,32,17306.0,False,1641,True
1073,23566,23570,-70,1,11047.0,False,198,False
1074,23566,23582,-42,29,50076.0,False,392,False
1075,23566,1140818,-70,1,,False,180,False
1076,23566,23581,-70,1,1873.0,False,126,False
1077,23566,23573,-65,6,166977.0,False,353,False
1078,23566,157015,-71,0,6983.0,False,85,False
1079,23566,23608,-71,0,4137.0,False,327,False
1080,23566,23584,-46,25,40406.0,False,87,False
1081,23566,23571,8,79,2681.0,False,618,True
1082,23566,23568,-69,2,348206.0,False,133,False
1083,1040,1043,-51,5,9396.0,False,968,False
1084,1040,1049,-48,8,113281.0,False,775,False
1085,1040,1044,-20,36,13526.0,False,352,True
1086,1040,610598,-52,4,,False,593,False
1087,1040,1051,-40,16,,False,1069,False
1088,1040,41902743,-53,3,5518.0,False,389,False
1089,1040,587053,-53,3,8293.0,False,133,False
1090,1040,1050,-53,3,113281.0,False,357,False
1091,1041,76358,-27,2,69706.0,False,840,False
1092,1041,7564,-26,3,945.0,False,409,False
1093,1041,17198991,-16,13,3321.0,False,241,True
1094,1041,37100978,-25,4,31428.0,False,102,False
1095,1041,7189,-19,10,121.0,False,95,False
1096,1041,1055,-17,12,113281.0,False,150,False
1097,1041,1062,-22,7,265948.0,False,108,False
1098,1041,1183,-24,5,,False,198,False
1099,1041,1546,-19,10,8502.0,False,152,False
1100,1041,7611,-23,6,821714.0,False,548,False
1101,1042,1047,-24,1,13526.0,False,308,False
1102,1042,1061,-11,14,15326.0,False,813,True
1103,23569,23700,17,33,13754.0,False,1362,True
1104,23569,24403838,-15,1,5524.0,False,178,False
1105,23569,10889470,-16,0,1.0,False,36,False
1106,23569,5236797,-16,0,1092.0,False,781,False
1107,23569,501226,-14,2,379.0,False,111,False
1108,23569,23746,-16,0,48860.0,False,104,False
1109,23569,23731,-16,0,4487.0,False,466,False
1110,23569,23632,-15,1,6784.0,False,431,False
1111,23569,23650,-15,1,5714.0,False,146,False
1112,23569,23615,-16,0,4067.0,False,479,False
1113,23569,23593,-16,0,1873.0,False,156,False
1114,23569,23591,-15,1,3701.0,False,118,False
1115,23569,23579,-7,9,50949.0,False,31,False
1116,23569,23575,-16,0,16228.0,False,100,False
1117,1053,43816298,-18,4,14537.0,False,1104,False
1118,1053,1057,-15,7,9396.0,False,337,False
1119,1053,1773104,-19,3,4158.0,False,1352,False
1120,1053,394290,-19,3,8757.0,False,1058,False
1121,1053,394225,-5,17,348196.0,False,387,True
1122,1053,26055,-19,3,6613.0,False,400,False
1123,1053,26026,-18,4,90091.0,False,653,False
1124,1053,26038,-17,5,33825.0,False,745,False
1125,1053,25528,-17,5,13754.0,False,352,False
1126,1053,1054,-12,10,205366.0,True,485,False
1127,1064,1092,-11,8,43404.0,False,260,False
1128,1064,1096,-10,9,1058.0,False,405,False
1129,1064,15989,-12,7,4597.0,False,592,False
1130,1069,1073,-34,29,,False,674,True
1131,1069,38911,-60,3,5209.0,False,252,False
1132,1069,70088,-55,8,1731.0,False,907,False
1133,1069,196176,-59,4,25564.0,False,410,False
1134,1069,22912,-56,7,51677.0,False,1227,False
1135,1069,3329,-52,11,9078.0,False,601,False
1136,1069,1514251,-63,0,,False,729,False
1137,1069,1206734,-63,0,,False,294,False
1138,1069,380781,-63,0,7529.0,False,806,False
1139,1069,83323,-62,1,10233.0,False,377,False
1140,1069,38809,-63,0,43789.0,False,676,False
1141,1069,26726,-60,3,2286.0,False,756,False
1142,1069,22847,-62,1,1058.0,False,1559,False
1143,1069,1086,-62,1,661.0,False,735,False
1144,1069,1072,-62,1,42831.0,False,503,False
1145,1070,1773,-11,17,14231.0,False,952,True
1146,1070,1082,-24,4,265948.0,False,376,False
1147,1070,107267,-23,5,128.0,False,353,False
1148,1070,22536892,-26,2,1521.0,False,74,False
1149,67236923,67237336,-1,0,368.0,False,12,False
1150,67236923,67236978,4,5,71901.0,False,24,True
1151,1083,1090,-24,5,6657.0,False,121,False
1152,1083,840232,-27,2,43893.0,False,54,False
1153,1083,42406,-17,12,11361.0,False,801,True
1154,1083,37521,-24,5,13430.0,False,59,False
1155,1083,1142,-28,1,33176.0,False,89,False
1156,1083,1095,-26,3,37890.0,False,116,False
1157,23612,7201971,-12,2,1796.0,False,747,False
1158,23612,23619,-9,5,42831.0,False,346,False
1159,23612,449923,-11,3,45782.0,False,1151,False
1160,23612,35811,-13,1,3660.0,False,328,False
